TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.net.DatagramSocketClient,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,27,71,40098,1697752554668,0.9772727272727273,11111111111111111111111111111111110111111111,0.9545454545454546,1111111111111111111101,1.0,1111111111,0,0,10,2,0.9487179487179487,111111111111111111111111111110011111111,0.4230769230769231,0000000000010110101111010101010101010100100100011011,0.9473684210526315,0111111111111111111,0.9473684210526315,0111111111111111111,0.9090909090909091,1111111011111111111110
