TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.net.ftp.parser.DefaultFTPFileEntryParserFactory,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,23,61,43200,1697750849020,0.9672131147540983,1111111111111111111111111111111111111111111111111101111111011,0.8983050847457628,11111111111111111111111111111111111111111111110001111111000,1.0,11111,2,2,2,2,0.7076923076923077,11110111111111111111111011111111001000000111110111111110010000001,0.5,101010101010101010,1.0,1111111111,1.0,1111111111,0.1864406779661017,11111111111000000000000000000000000000000000000000000000000
