TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.net.ftp.parser.FTPTimestampParserImpl,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,1,27,92,46530,1697754631533,0.9065420560747663,11111111111111111111111111111001110111111110111111111111111111111111111111111111011111100000111111111111111,0.8571428571428571,1111111111111111110101111101010111010011111111111101111111011111111111,1.0,11111111,1,1,5,2,0.7586206896551724,11111110111111111110111000000000011111111111111100001111111001111111111011111011100100000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111101111111111011111111,0.36363636363636365,10011010011000000000001011010010010010011010,1.0,111111111111,1.0,111111111111,0.8285714285714286,1111111111111111111101101110001011100011111111111011111111100111111111
